reference_id,title,manual_type_normalized,system_name,engine_code,transmission_code,analysis_status,page_count,bookmark_count,text_page_count,image_only_page_count,total_text_characters,average_text_characters,searchable_text,needs_ocr,encrypted,extraction_error,analyzed_at
TEA-EWD-73744589FA,Stop Light,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,2323,2323.0,1,0,0,,2026-07-18 07:11:01
TEA-EWD-747684AE28,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1862,1862.0,1,0,0,,2026-07-18 07:11:01
TEA-EWD-764D6E1A38,1998.10 - 2001.11,Electrical Wiring Diagram,Electrical,1GZ-FE,,complete,1,0,1,0,872,872.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-768325BE16,1998.10 - 2001.11,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,2233,2233.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-77949C5B78,BE-2002: 2001.12 -,Electrical Wiring Diagram,Electrical,,,complete,10,0,10,0,7813,781.3,1,0,0,,2026-07-18 07:11:02
TEA-EWD-77F3B81D55,1998.10 -,Electrical Wiring Diagram,Suspension,,,complete,1,0,1,0,4623,4623.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-7A0A396F5F,Headlight,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1722,1722.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-7DF5B9657F,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,753,753.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-82DA01BEFA,BE-2002: 2001.12 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1169,1169.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-83A9AA25B4,1998.10 - 2001.11,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,744,744.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-8829EFD946,GLOSSARY OF TERMS AND SYMBOLS,Electrical Wiring Diagram,Electrical,,,complete,2,0,2,0,4718,2359.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-88DC90DD8A,1998.10 - 2001.11,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1080,1080.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-8B369A46A7,Seat Heater,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,2639,2639.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-8C67B9F3E1,LHD,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,4507,4507.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-8D8F09AE92,1998.10 -,Electrical Wiring Diagram,Electrical,1GZ-FE,,complete,1,0,1,0,820,820.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-8EE2AF747F,Left Bank Control (BE-2002: 2001.12 - ),Electrical Wiring Diagram,Electrical,1GZ-FE,,complete,1,0,1,0,6930,6930.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-929328712D,Fuel Lid Opener,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1105,1105.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-92BA88330F,Wiper and Washer,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,2107,2107.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-92C557631E,RHD,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,2303,2303.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-95407F2099,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,438,438.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-98A1DEF128,1998.10 - 2001.11,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,735,735.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-99530CF40D,BE-2002: 2001.12 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,2904,2904.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-9986A6890F,1998.10 - 2001.11,Electrical Wiring Diagram,Electrical,,,complete,16,0,16,0,10767,672.9375,1,0,0,,2026-07-18 07:11:02
TEA-EWD-9A55E91BD2,1998.10 - 2001.11,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,3921,3921.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-9B7F2A4700,Cellular Mobile Telephone,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,2292,2292.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-9F6B45D64E,Back-Up Light,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1589,1589.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-A1717A9999,BE-2002: 2001.12 -,Electrical Wiring Diagram,Electrical,1GZ-FE,,complete,1,0,1,0,1028,1028.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-A2D0795573,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1664,1664.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-A2D1C98EED,BE-2002: 2001.12 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,5187,5187.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-A720174946,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1807,1807.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-A721B8E6FA,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1080,1080.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-AAFA20E75C,LHD ( 1998.10 - ),Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,4313,4313.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-AB441AAA90,Starting,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,912,912.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-ABF82E5E0A,Radio and Player,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,3502,3502.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-AEE85857E2,1998.10 - 2001.11,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,416,416.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-AFE173D328,LHD,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,4809,4809.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-AFE2CB70A9,Communication Bus ( 1998.10 - 2001.11 ),Electrical Wiring Diagram,Electrical,,,pending,,,,,,,,,,,
TEA-EWD-AFEF65270C,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,6091,6091.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-B2098E5A5F,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1183,1183.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-B3C701E757,Combination Meter (BE-2002: 2001.12 - ),Electrical Wiring Diagram,Electrical,,,pending,,,,,,,,,,,
TEA-EWD-B8A296AE05,1998.10 - 2001.11,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,437,437.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-B9068D0B56,Door ECU (LHD),Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,5311,5311.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-BCED51E8C3,PPS,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,889,889.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-BD37031375,LHD,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,5597,5597.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-BDA38BA9A0,LHD,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,5095,5095.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-BEDBB5E4F3,Cornering Light,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,465,465.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-C04558C8A1,Rear Fog Light,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1381,1381.0,1,0,0,,2026-07-18 07:11:02
TEA-EWD-C0585FA7EF,LHD ( 1998.10 - ),Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1845,1845.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-C0CF7BF772,Turn Signal and Hazard Warning Light,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1416,1416.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-C23A2DC6B2,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1146,1146.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-C23E006CB1,Front (RHD) ( 1998.10 - 2001.11 ),Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,2715,2715.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-C26B2B01FB,Door ECU (RHD),Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,5212,5212.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-C44AB23186,Vibration Seat,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1028,1028.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-C58FE844B7,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1113,1113.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-C6032A1207,Rear J/B ECU ( 1998.10 - ),Electrical Wiring Diagram,Electrical,,,pending,,,,,,,,,,,
TEA-EWD-C6B6CECE5C,1998.10 -,Electrical Wiring Diagram,Electrical,1GZ-FE,,complete,1,0,1,0,400,400.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-C71FE292CA,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,2414,2414.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-C73697A120,Rear Light ECU,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,4935,4935.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-C819874DA1,Body ECU,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,7191,7191.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-C82EDDE80A,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1158,1158.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-C8AEEC76A8,Key Reminder,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1651,1651.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-CA224C0E1A,BE-2002: 2001.12 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,3702,3702.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-CA768A9B52,RHD,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,5013,5013.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-CA7E5819D0,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,344,344.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-CB6AD16B2E,Communication Bus,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1012,1012.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-CEAAED4D0C,Shift Lock,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1080,1080.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-CFA6F0E4A7,Power Tilt and Power Telescopic,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1495,1495.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-D1F001274A,Horn,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,829,829.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-D224D601A2,Taillight,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,3148,3148.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-D55F68F111,Combination Meter,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,2392,2392.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-D62EAB5A48,Interior Light,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,4159,4159.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-D86A60BA3B,1998.10 - 2001.11,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1470,1470.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-D924203AAC,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,219,219.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-DB70980680,ECT and A/T Indicator,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,5711,5711.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-DC62CDA375,Front (LHD),Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,2386,2386.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-DFAE91D04F,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,333,333.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-E0BBAB767E,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,6,0,6,0,21833,3638.8333333333335,1,0,0,,2026-07-18 07:11:03
TEA-EWD-E37A0425A4,Ignition,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1138,1138.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-E6F5AB560B,BE-2002: 2001.12 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,329,329.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-E97EA6E6CB,1998.10 -,Electrical Wiring Diagram,Electrical,1GZ-FE,,complete,1,0,1,0,617,617.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-E9BEA01E21,BE-2002: 2001.12 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1814,1814.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-ECC73DB531,1998.10 -,Electrical Wiring Diagram,Electrical,1GZ-FE,,complete,1,0,1,0,410,410.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-ED372FB875,Matrix,Electrical Wiring Diagram,Electrical,,,complete,8,0,8,0,11562,1445.25,1,0,0,,2026-07-18 07:11:03
TEA-EWD-ED90604DBB,1998.10 - 2001.11,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,2073,2073.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-EDA3599984,Remote Control Mirror,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1677,1677.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-EE04F61AF5,Right Bank Control,Electrical Wiring Diagram,Electrical,1GZ-FE,,complete,1,0,1,0,8018,8018.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-EF29122E15,1998.10 -,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,888,888.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-F3E90E06D6,Automatic Light Control,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,1486,1486.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-F65FC73976,Automatic Air Conditioner,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,7005,7005.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-F7D9C189CE,RHD ( 1998.10 - 2001.11 ),Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,4434,4434.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-FD7A5B06AE,Left Bank Control,Electrical Wiring Diagram,Electrical,1GZ-FE,,complete,1,0,1,0,8393,8393.0,1,0,0,,2026-07-18 07:11:03
TEA-EWD-FE131D7870,RHD,Electrical Wiring Diagram,Electrical,,,complete,1,0,1,0,10775,10775.0,1,0,0,,2026-07-18 07:11:03
TEA-NCF-000608B8A9,Exterior (Outside Rearview Mirrors),New Car Features,General,,,complete,1,0,1,0,702,702.0,1,0,0,,2026-07-18 07:11:03
TEA-NCF-04D98FEF1B,Exterior (Side Design),New Car Features,General,,,complete,1,0,1,0,606,606.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-09D44D0432,Description,New Car Features,Brake,,,complete,1,0,1,0,1098,1098.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-0B59EAAE15,Sub-Frames,New Car Features,Suspension,,,complete,1,0,1,0,1087,1087.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-0DCE70EC52,Features of 1GZ-FE Engine,New Car Features,Engine,1GZ-FE,,complete,1,0,1,0,2091,2091.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-0DD96D7870,Cruise Control System,New Car Features,Electrical,,,complete,1,0,1,0,1552,1552.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-0E470543C4,Power Tilt and Power Telescopic Steering Column,New Car Features,Steering,,,complete,1,0,1,0,1520,1520.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-1633647D93,Sound Absorbing and Vibration Damping Materials,New Car Features,Brake,,,complete,3,0,3,0,1586,528.6666666666666,1,0,0,,2026-07-18 07:11:04
TEA-NCF-16A0AAFDA9,Rear Light System,New Car Features,Electrical,,,complete,1,0,1,0,1761,1761.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-1D6DE584EC,Engine Specifications and Performance Curve,New Car Features,Engine,1GZ-FE,,complete,1,0,1,0,798,798.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-26AF0DD5DE,Description,New Car Features,Steering,,,complete,1,0,1,0,672,672.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-28BB257460,MODEL CODE AND MODEL LINE-UP,New Car Features,General,,,complete,1,0,1,0,573,573.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-2C652D54C5,Interior (Ceiling Features),New Car Features,General,,,complete,1,0,1,0,761,761.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-2F20D177FA,Description,New Car Features,Body,,,complete,2,0,2,0,3806,1903.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-35C7B7503D,Electronic Modulated Air Suspension,New Car Features,Suspension,,,complete,12,0,12,0,16242,1353.5,1,0,0,,2026-07-18 07:11:04
TEA-NCF-390CC74FAB,Wireless Door Lock Remote Control System,New Car Features,Body,,,complete,1,0,1,0,2045,2045.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-3999DC4547,Description,New Car Features,General,,,complete,1,0,1,0,914,914.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-3A8E2396C5,Description,New Car Features,Engine,1GZ-FE,,complete,1,0,1,0,599,599.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-3F70EFF500,Rear Suspension,New Car Features,Suspension,,,complete,3,0,3,0,2210,736.6666666666666,1,0,0,,2026-07-18 07:11:04
TEA-NCF-40FF6696EB,Interior (Power Windows),New Car Features,Electrical,,,complete,1,0,1,0,1153,1153.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-434AE45E83,Front Disc Brake,New Car Features,Brake,,,complete,1,0,1,0,1197,1197.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-451B6448AC,Parking Brake,New Car Features,Brake,,,complete,1,0,1,0,407,407.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-4B02B87ADD,MAJOR TECHNICAL SPECIFICATIONS,New Car Features,General,,,complete,1,0,1,0,2583,2583.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-52437E387E,Automatic Light Control System,New Car Features,Electrical,,,complete,1,0,1,0,1962,1962.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-58EF15A77D,Cooling System,New Car Features,Engine,1GZ-FE,,complete,5,0,5,0,4344,868.8,1,0,0,,2026-07-18 07:11:04
TEA-NCF-59687FB07F,Exterior (Rear Design),New Car Features,General,,,complete,1,0,1,0,823,823.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-5E3C958716,Luggage Opener and Closer System,New Car Features,Body,,,complete,1,0,1,0,1497,1497.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-654A412886,Lubrication System,New Car Features,Engine,1GZ-FE,,complete,2,0,2,0,1484,742.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-6616388876,Interior (Steering Wheel & Column),New Car Features,Steering,,,complete,1,0,1,0,351,351.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-662F8E4734,SRS Airbags,New Car Features,Electrical,,,complete,2,0,2,0,1750,875.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-6AA4EBE56D,Description,New Car Features,Chassis,,,complete,1,0,1,0,1778,1778.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-7199AC03A6,Torque Converter and Planetary Gear Unit,New Car Features,Transmission,,A343E,complete,1,0,1,0,1428,1428.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-74B7A620CC,Description,New Car Features,Body,,,complete,1,0,1,0,1658,1658.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-7F3849A38F,Interior (Combination Meter),New Car Features,Electrical,,,complete,1,0,1,0,756,756.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-83077E1205,ABS (Anti-Lock Brake System),New Car Features,Brake,,,complete,3,0,3,0,3005,1001.6666666666666,1,0,0,,2026-07-18 07:11:04
TEA-NCF-8ADEAA70EC,Interior (Air Conditioner),New Car Features,Electrical,,,complete,1,0,1,0,659,659.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-8B930B5799,Crash Safety Body,New Car Features,Body,,,complete,1,0,1,0,974,974.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-95CBE377CA,Interior (Seat),New Car Features,General,,,complete,1,0,1,0,1339,1339.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-9B15FDCFC8,Door,New Car Features,Body,,,complete,1,0,1,0,303,303.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-9E80AA4009,Intake and Exhaust System,New Car Features,Engine,1GZ-FE,,complete,3,0,3,0,3236,1078.6666666666667,1,0,0,,2026-07-18 07:11:04
TEA-NCF-A314FBA8E2,Description,New Car Features,Body,,,complete,1,0,1,0,581,581.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-A6CF9A5B27,Ignition System,New Car Features,Engine,1GZ-FE,,complete,2,0,2,0,1831,915.5,1,0,0,,2026-07-18 07:11:04
TEA-NCF-A7854019FF,Description,New Car Features,Body,,,complete,1,0,1,0,395,395.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-AA199498C1,Valve Mechanism,New Car Features,Engine,1GZ-FE,,complete,4,0,4,0,2948,737.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-AAD256B90E,EXTERIOR APPEARANCE,New Car Features,General,,,complete,1,0,1,0,37,37.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-ADA21B58B2,DEVELOPMENT OBJECTIVE,New Car Features,General,,,complete,1,0,1,0,631,631.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-ADBC518B55,Interior (Trims & Garnishes),New Car Features,General,,,complete,1,0,1,0,818,818.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-AEDF8731CA,Interior (Audio System),New Car Features,Electrical,,,complete,1,0,1,0,809,809.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-B1F3637576,Engine,New Car Features,Engine,1GZ-FE,,complete,1,0,1,0,929,929.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-B251B9828B,Power Seats,New Car Features,Body,,,complete,3,0,3,0,3312,1104.0,1,0,0,,2026-07-18 07:11:04
TEA-NCF-B540FFEBD3,Engine Control System,New Car Features,Engine,1GZ-FE,,complete,23,0,23,0,30676,1333.7391304347825,1,0,0,,2026-07-18 07:11:04
TEA-NCF-BC7B1E0C3B,Electronic Control System,New Car Features,Transmission,,A343E,complete,8,0,8,0,9099,1137.375,1,0,0,,2026-07-18 07:11:05
TEA-NCF-C3B09E7EEC,Front Suspension,New Car Features,Suspension,,,complete,3,0,3,0,2534,844.6666666666666,1,0,0,,2026-07-18 07:11:05
TEA-NCF-C8616CCA21,SRS Airbag,New Car Features,Electrical,,,complete,1,0,1,0,1872,1872.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-C90F5FE37F,Exterior (Front Design),New Car Features,General,,,complete,1,0,1,0,961,961.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-CE67E63A56,Power Window System,New Car Features,Electrical,,,complete,1,0,1,0,2319,2319.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-D7D3992BB5,Engine Proper,New Car Features,Engine,1GZ-FE,,complete,4,0,4,0,2779,694.75,1,0,0,,2026-07-18 07:11:05
TEA-NCF-D853F01A26,Rear Air Conditioner System,New Car Features,Electrical,,,complete,1,0,1,0,745,745.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-DA2C17B90A,Description,New Car Features,Suspension,,,complete,1,0,1,0,744,744.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-DA459858D1,System Construction,New Car Features,Body,,,complete,1,0,1,0,429,429.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-DAC376A5F2,Serpentine Belt Drive System,New Car Features,Engine,1GZ-FE,,complete,1,0,1,0,902,902.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-DEBEB5F2ED,Head Impact Protection Structure,New Car Features,General,,,complete,1,0,1,0,884,884.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-E14CAAD9B2,ABS (Anti-Lock Brake Ssytem),New Car Features,Brake,,,complete,1,0,1,0,300,300.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-E44E779778,LIST OF EQUIPMENT,New Car Features,General,,,complete,2,0,2,0,1722,861.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-E506B8553C,Bumper,New Car Features,Body,,,complete,1,0,1,0,788,788.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-E54F98E3F8,Rear Door Closer System,New Car Features,Body,,,complete,2,0,2,0,2848,1424.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-E6AD850BBD,Sound Insulation Materials,New Car Features,General,,,complete,1,0,1,0,400,400.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-E7A6F92933,Differential Support,New Car Features,Chassis,,,complete,1,0,1,0,389,389.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-E883970561,Combination Meter,New Car Features,Electrical,,,complete,1,0,1,0,1423,1423.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-EB63C69B4C,Fuel System,New Car Features,Engine,1GZ-FE,,complete,1,0,1,0,829,829.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-ED2DECBFC8,Description,New Car Features,Transmission,,A343E,complete,1,0,1,0,1610,1610.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-ED6E898EB7,Automatic Transmission,New Car Features,Transmission,,A343E,complete,1,0,1,0,873,873.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-EE8294BB21,Seat Heater,New Car Features,Electrical,,,complete,1,0,1,0,1731,1731.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-F362B48AF7,Front air Conditioner System,New Car Features,Electrical,,,complete,3,0,3,0,3353,1117.6666666666667,1,0,0,,2026-07-18 07:11:05
TEA-NCF-F5C17217AA,Weather Strip,New Car Features,Body,,,complete,1,0,1,0,663,663.0,1,0,0,,2026-07-18 07:11:05
TEA-NCF-FADCE6DC16,Hydraulic Reaction Progressive Power Steering,New Car Features,Steering,,,complete,3,0,3,0,3556,1185.3333333333333,1,0,0,,2026-07-18 07:11:05
TEA-NCF-FD17CE8588,Interior (Interior Design),New Car Features,General,,,complete,1,0,1,0,611,611.0,1,0,0,,2026-07-18 07:11:05
TEA-RM-002C9943BA,INSTALLATION,Repair Manual,Electrical,,,complete,1,0,1,0,1436,1436.0,1,0,0,,2026-07-18 07:11:05
TEA-RM-00354E38A4,REASSEMBLY,Repair Manual,Suspension,,,complete,2,0,2,0,1615,807.5,1,0,0,,2026-07-18 07:11:05
